"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Age of Mother Year"	"Age of Mother Year Code"	Births
	"New York"	"36"	"2005"	"2005"	"43 years"	"43"	1024
	"New York"	"36"	"2005"	"2005"	"44 years"	"44"	575
	"New York"	"36"	"2005"	"2005"	"45 years"	"45"	304
	"New York"	"36"	"2005"	"2005"	"46 years"	"46"	139
	"New York"	"36"	"2005"	"2005"	"47 years"	"47"	99
	"New York"	"36"	"2005"	"2005"	"48 years"	"48"	56
	"New York"	"36"	"2005"	"2005"	"49 years"	"49"	29
	"New York"	"36"	"2005"	"2005"	"50 years and over"	"50+"	52
	"New York"	"36"	"2006"	"2006"	"Under 15 years"	"14"	220
	"New York"	"36"	"2006"	"2006"	"15 years"	"15"	646
	"New York"	"36"	"2006"	"2006"	"16 years"	"16"	1604
	"New York"	"36"	"2006"	"2006"	"17 years"	"17"	2970
	"New York"	"36"	"2006"	"2006"	"18 years"	"18"	5009
	"New York"	"36"	"2006"	"2006"	"19 years"	"19"	7213
	"New York"	"36"	"2006"	"2006"	"20 years"	"20"	8607
	"New York"	"36"	"2006"	"2006"	"21 years"	"21"	9676
	"New York"	"36"	"2006"	"2006"	"22 years"	"22"	10285
	"New York"	"36"	"2006"	"2006"	"23 years"	"23"	11087
	"New York"	"36"	"2006"	"2006"	"24 years"	"24"	11606
	"New York"	"36"	"2006"	"2006"	"25 years"	"25"	12069
	"New York"	"36"	"2006"	"2006"	"26 years"	"26"	12596
	"New York"	"36"	"2006"	"2006"	"27 years"	"27"	13145
	"New York"	"36"	"2006"	"2006"	"28 years"	"28"	13785
	"New York"	"36"	"2006"	"2006"	"29 years"	"29"	14167
	"New York"	"36"	"2006"	"2006"	"30 years"	"30"	14006
	"New York"	"36"	"2006"	"2006"	"31 years"	"31"	13931
	"New York"	"36"	"2006"	"2006"	"32 years"	"32"	13196
	"New York"	"36"	"2006"	"2006"	"33 years"	"33"	12181
	"New York"	"36"	"2006"	"2006"	"34 years"	"34"	11846
	"New York"	"36"	"2006"	"2006"	"35 years"	"35"	11450
	"New York"	"36"	"2006"	"2006"	"36 years"	"36"	9788
	"New York"	"36"	"2006"	"2006"	"37 years"	"37"	7785
	"New York"	"36"	"2006"	"2006"	"38 years"	"38"	6121
	"New York"	"36"	"2006"	"2006"	"39 years"	"39"	4866
	"New York"	"36"	"2006"	"2006"	"40 years"	"40"	3679
	"New York"	"36"	"2006"	"2006"	"41 years"	"41"	2601
	"New York"	"36"	"2006"	"2006"	"42 years"	"42"	1645
	"New York"	"36"	"2006"	"2006"	"43 years"	"43"	991
	"New York"	"36"	"2006"	"2006"	"44 years"	"44"	612
	"New York"	"36"	"2006"	"2006"	"45 years"	"45"	319
	"New York"	"36"	"2006"	"2006"	"46 years"	"46"	145
	"New York"	"36"	"2006"	"2006"	"47 years"	"47"	95
	"New York"	"36"	"2006"	"2006"	"48 years"	"48"	61
	"New York"	"36"	"2006"	"2006"	"49 years"	"49"	25
	"New York"	"36"	"2006"	"2006"	"50 years and over"	"50+"	76
	"North Carolina"	"37"	"2003"	"2003"	"Under 15 years"	"14"	259
	"North Carolina"	"37"	"2003"	"2003"	"15 years"	"15"	614
	"North Carolina"	"37"	"2003"	"2003"	"16 years"	"16"	1376
	"North Carolina"	"37"	"2003"	"2003"	"17 years"	"17"	2389
	"North Carolina"	"37"	"2003"	"2003"	"18 years"	"18"	3707
	"North Carolina"	"37"	"2003"	"2003"	"19 years"	"19"	5088
	"North Carolina"	"37"	"2003"	"2003"	"20 years"	"20"	6079
	"North Carolina"	"37"	"2003"	"2003"	"21 years"	"21"	6393
	"North Carolina"	"37"	"2003"	"2003"	"22 years"	"22"	6485
	"North Carolina"	"37"	"2003"	"2003"	"23 years"	"23"	6460
	"North Carolina"	"37"	"2003"	"2003"	"24 years"	"24"	6441
	"North Carolina"	"37"	"2003"	"2003"	"25 years"	"25"	6410
	"North Carolina"	"37"	"2003"	"2003"	"26 years"	"26"	6348
	"North Carolina"	"37"	"2003"	"2003"	"27 years"	"27"	6129
	"North Carolina"	"37"	"2003"	"2003"	"28 years"	"28"	6321
	"North Carolina"	"37"	"2003"	"2003"	"29 years"	"29"	6184
	"North Carolina"	"37"	"2003"	"2003"	"30 years"	"30"	6160
	"North Carolina"	"37"	"2003"	"2003"	"31 years"	"31"	6042
	"North Carolina"	"37"	"2003"	"2003"	"32 years"	"32"	5893
	"North Carolina"	"37"	"2003"	"2003"	"33 years"	"33"	5153
	"North Carolina"	"37"	"2003"	"2003"	"34 years"	"34"	4224
	"North Carolina"	"37"	"2003"	"2003"	"35 years"	"35"	3495
	"North Carolina"	"37"	"2003"	"2003"	"36 years"	"36"	2963
	"North Carolina"	"37"	"2003"	"2003"	"37 years"	"37"	2234
	"North Carolina"	"37"	"2003"	"2003"	"38 years"	"38"	1832
	"North Carolina"	"37"	"2003"	"2003"	"39 years"	"39"	1276
	"North Carolina"	"37"	"2003"	"2003"	"40 years"	"40"	969
	"North Carolina"	"37"	"2003"	"2003"	"41 years"	"41"	607
	"North Carolina"	"37"	"2003"	"2003"	"42 years"	"42"	365
	"North Carolina"	"37"	"2003"	"2003"	"43 years"	"43"	219
	"North Carolina"	"37"	"2003"	"2003"	"44 years"	"44"	112
	"North Carolina"	"37"	"2003"	"2003"	"45 years"	"45"	40
	"North Carolina"	"37"	"2003"	"2003"	"46 years"	"46"	28
	"North Carolina"	"37"	"2003"	"2003"	"47 years"	"47"	14
	"North Carolina"	"37"	"2003"	"2003"	"48 years"	"48"	10
	"North Carolina"	"37"	"2004"	"2004"	"Under 15 years"	"14"	285
	"North Carolina"	"37"	"2004"	"2004"	"15 years"	"15"	624
	"North Carolina"	"37"	"2004"	"2004"	"16 years"	"16"	1383
	"North Carolina"	"37"	"2004"	"2004"	"17 years"	"17"	2420
	"North Carolina"	"37"	"2004"	"2004"	"18 years"	"18"	3818
	"North Carolina"	"37"	"2004"	"2004"	"19 years"	"19"	5322
	"North Carolina"	"37"	"2004"	"2004"	"20 years"	"20"	5938
	"North Carolina"	"37"	"2004"	"2004"	"21 years"	"21"	6340
	"North Carolina"	"37"	"2004"	"2004"	"22 years"	"22"	6567
	"North Carolina"	"37"	"2004"	"2004"	"23 years"	"23"	6601
	"North Carolina"	"37"	"2004"	"2004"	"24 years"	"24"	6708
	"North Carolina"	"37"	"2004"	"2004"	"25 years"	"25"	6471
	"North Carolina"	"37"	"2004"	"2004"	"26 years"	"26"	6602
	"North Carolina"	"37"	"2004"	"2004"	"27 years"	"27"	6618
	"North Carolina"	"37"	"2004"	"2004"	"28 years"	"28"	6197
	"North Carolina"	"37"	"2004"	"2004"	"29 years"	"29"	6379
	"North Carolina"	"37"	"2004"	"2004"	"30 years"	"30"	6065
	"North Carolina"	"37"	"2004"	"2004"	"31 years"	"31"	5829
	"North Carolina"	"37"	"2004"	"2004"	"32 years"	"32"	5402
	"North Carolina"	"37"	"2004"	"2004"	"33 years"	"33"	5254
	"North Carolina"	"37"	"2004"	"2004"	"34 years"	"34"	4593
	"North Carolina"	"37"	"2004"	"2004"	"35 years"	"35"	3787
	"North Carolina"	"37"	"2004"	"2004"	"36 years"	"36"	2926
	"North Carolina"	"37"	"2004"	"2004"	"37 years"	"37"	2300
	"North Carolina"	"37"	"2004"	"2004"	"38 years"	"38"	1725
	"North Carolina"	"37"	"2004"	"2004"	"39 years"	"39"	1313
	"North Carolina"	"37"	"2004"	"2004"	"40 years"	"40"	933
	"North Carolina"	"37"	"2004"	"2004"	"41 years"	"41"	618
	"North Carolina"	"37"	"2004"	"2004"	"42 years"	"42"	378
	"North Carolina"	"37"	"2004"	"2004"	"43 years"	"43"	216
	"North Carolina"	"37"	"2004"	"2004"	"44 years"	"44"	126
	"North Carolina"	"37"	"2004"	"2004"	"45 years"	"45"	56
	"North Carolina"	"37"	"2004"	"2004"	"46 years"	"46"	32
	"North Carolina"	"37"	"2005"	"2005"	"Under 15 years"	"14"	255
	"North Carolina"	"37"	"2005"	"2005"	"15 years"	"15"	614
	"North Carolina"	"37"	"2005"	"2005"	"16 years"	"16"	1394
	"North Carolina"	"37"	"2005"	"2005"	"17 years"	"17"	2516
	"North Carolina"	"37"	"2005"	"2005"	"18 years"	"18"	3826
	"North Carolina"	"37"	"2005"	"2005"	"19 years"	"19"	5583
	"North Carolina"	"37"	"2005"	"2005"	"20 years"	"20"	6245
	"North Carolina"	"37"	"2005"	"2005"	"21 years"	"21"	6364
	"North Carolina"	"37"	"2005"	"2005"	"22 years"	"22"	6748
	"North Carolina"	"37"	"2005"	"2005"	"23 years"	"23"	6617
	"North Carolina"	"37"	"2005"	"2005"	"24 years"	"24"	6720
	"North Carolina"	"37"	"2005"	"2005"	"25 years"	"25"	6912
	"North Carolina"	"37"	"2005"	"2005"	"26 years"	"26"	6664
	"North Carolina"	"37"	"2005"	"2005"	"27 years"	"27"	6759
	"North Carolina"	"37"	"2005"	"2005"	"28 years"	"28"	6514
	"North Carolina"	"37"	"2005"	"2005"	"29 years"	"29"	6480
	"North Carolina"	"37"	"2005"	"2005"	"30 years"	"30"	6291
	"North Carolina"	"37"	"2005"	"2005"	"31 years"	"31"	5957
	"North Carolina"	"37"	"2005"	"2005"	"32 years"	"32"	5547
	"North Carolina"	"37"	"2005"	"2005"	"33 years"	"33"	5066
	"North Carolina"	"37"	"2005"	"2005"	"34 years"	"34"	4767
	"North Carolina"	"37"	"2005"	"2005"	"35 years"	"35"	3944
	"North Carolina"	"37"	"2005"	"2005"	"36 years"	"36"	3234
	"North Carolina"	"37"	"2005"	"2005"	"37 years"	"37"	2380
	"North Carolina"	"37"	"2005"	"2005"	"38 years"	"38"	1829
	"North Carolina"	"37"	"2005"	"2005"	"39 years"	"39"	1312
	"North Carolina"	"37"	"2005"	"2005"	"40 years"	"40"	1007
	"North Carolina"	"37"	"2005"	"2005"	"41 years"	"41"	668
	"North Carolina"	"37"	"2005"	"2005"	"42 years"	"42"	408
	"North Carolina"	"37"	"2005"	"2005"	"43 years"	"43"	211
	"North Carolina"	"37"	"2005"	"2005"	"44 years"	"44"	129
	"North Carolina"	"37"	"2005"	"2005"	"45 years"	"45"	62
	"North Carolina"	"37"	"2005"	"2005"	"46 years"	"46"	34
	"North Carolina"	"37"	"2005"	"2005"	"47 years"	"47"	15
	"North Carolina"	"37"	"2006"	"2006"	"Under 15 years"	"14"	256
	"North Carolina"	"37"	"2006"	"2006"	"15 years"	"15"	647
	"North Carolina"	"37"	"2006"	"2006"	"16 years"	"16"	1448
	"North Carolina"	"37"	"2006"	"2006"	"17 years"	"17"	2521
	"North Carolina"	"37"	"2006"	"2006"	"18 years"	"18"	4251
	"North Carolina"	"37"	"2006"	"2006"	"19 years"	"19"	5834
	"North Carolina"	"37"	"2006"	"2006"	"20 years"	"20"	6539
	"North Carolina"	"37"	"2006"	"2006"	"21 years"	"21"	7017
	"North Carolina"	"37"	"2006"	"2006"	"22 years"	"22"	6994
	"North Carolina"	"37"	"2006"	"2006"	"23 years"	"23"	6876
	"North Carolina"	"37"	"2006"	"2006"	"24 years"	"24"	6954
	"North Carolina"	"37"	"2006"	"2006"	"25 years"	"25"	6987
	"North Carolina"	"37"	"2006"	"2006"	"26 years"	"26"	7024
	"North Carolina"	"37"	"2006"	"2006"	"27 years"	"27"	7051
	"North Carolina"	"37"	"2006"	"2006"	"28 years"	"28"	6888
	"North Carolina"	"37"	"2006"	"2006"	"29 years"	"29"	6801
	"North Carolina"	"37"	"2006"	"2006"	"30 years"	"30"	6388
	"North Carolina"	"37"	"2006"	"2006"	"31 years"	"31"	6255
	"North Carolina"	"37"	"2006"	"2006"	"32 years"	"32"	5556
	"North Carolina"	"37"	"2006"	"2006"	"33 years"	"33"	4995
	"North Carolina"	"37"	"2006"	"2006"	"34 years"	"34"	4508
	"North Carolina"	"37"	"2006"	"2006"	"35 years"	"35"	4227
	"North Carolina"	"37"	"2006"	"2006"	"36 years"	"36"	3333
	"North Carolina"	"37"	"2006"	"2006"	"37 years"	"37"	2520
	"North Carolina"	"37"	"2006"	"2006"	"38 years"	"38"	1934
	"North Carolina"	"37"	"2006"	"2006"	"39 years"	"39"	1399
	"North Carolina"	"37"	"2006"	"2006"	"40 years"	"40"	1030
	"North Carolina"	"37"	"2006"	"2006"	"41 years"	"41"	652
	"North Carolina"	"37"	"2006"	"2006"	"42 years"	"42"	441
	"North Carolina"	"37"	"2006"	"2006"	"43 years"	"43"	271
	"North Carolina"	"37"	"2006"	"2006"	"44 years"	"44"	140
	"North Carolina"	"37"	"2006"	"2006"	"45 years"	"45"	73
	"North Carolina"	"37"	"2006"	"2006"	"46 years"	"46"	26
	"North Carolina"	"37"	"2006"	"2006"	"47 years"	"47"	13
	"North Dakota"	"38"	"2003"	"2003"	"15 years"	"15"	12
	"North Dakota"	"38"	"2003"	"2003"	"16 years"	"16"	39
	"North Dakota"	"38"	"2003"	"2003"	"17 years"	"17"	111
	"North Dakota"	"38"	"2003"	"2003"	"18 years"	"18"	171
	"North Dakota"	"38"	"2003"	"2003"	"19 years"	"19"	293
	"North Dakota"	"38"	"2003"	"2003"	"20 years"	"20"	377
	"North Dakota"	"38"	"2003"	"2003"	"21 years"	"21"	382
	"North Dakota"	"38"	"2003"	"2003"	"22 years"	"22"	432
	"North Dakota"	"38"	"2003"	"2003"	"23 years"	"23"	468
	"North Dakota"	"38"	"2003"	"2003"	"24 years"	"24"	488
	"North Dakota"	"38"	"2003"	"2003"	"25 years"	"25"	493
	"North Dakota"	"38"	"2003"	"2003"	"26 years"	"26"	539
	"North Dakota"	"38"	"2003"	"2003"	"27 years"	"27"	481
	"North Dakota"	"38"	"2003"	"2003"	"28 years"	"28"	495
	"North Dakota"	"38"	"2003"	"2003"	"29 years"	"29"	502
	"North Dakota"	"38"	"2003"	"2003"	"30 years"	"30"	457
	"North Dakota"	"38"	"2003"	"2003"	"31 years"	"31"	429
	"North Dakota"	"38"	"2003"	"2003"	"32 years"	"32"	344
	"North Dakota"	"38"	"2003"	"2003"	"33 years"	"33"	328
	"North Dakota"	"38"	"2003"	"2003"	"34 years"	"34"	240
	"North Dakota"	"38"	"2003"	"2003"	"35 years"	"35"	222
	"North Dakota"	"38"	"2003"	"2003"	"36 years"	"36"	165
	"North Dakota"	"38"	"2003"	"2003"	"37 years"	"37"	153
	"North Dakota"	"38"	"2003"	"2003"	"38 years"	"38"	99
	"North Dakota"	"38"	"2003"	"2003"	"39 years"	"39"	91
	"North Dakota"	"38"	"2003"	"2003"	"40 years"	"40"	59
	"North Dakota"	"38"	"2003"	"2003"	"41 years"	"41"	42
	"North Dakota"	"38"	"2003"	"2003"	"42 years"	"42"	23
	"North Dakota"	"38"	"2003"	"2003"	"43 years"	"43"	13
	"North Dakota"	"38"	"2004"	"2004"	"Under 15 years"	"14"	10
	"North Dakota"	"38"	"2004"	"2004"	"15 years"	"15"	15
	"North Dakota"	"38"	"2004"	"2004"	"16 years"	"16"	47
	"North Dakota"	"38"	"2004"	"2004"	"17 years"	"17"	81
	"North Dakota"	"38"	"2004"	"2004"	"18 years"	"18"	196
	"North Dakota"	"38"	"2004"	"2004"	"19 years"	"19"	283
	"North Dakota"	"38"	"2004"	"2004"	"20 years"	"20"	348
	"North Dakota"	"38"	"2004"	"2004"	"21 years"	"21"	411
	"North Dakota"	"38"	"2004"	"2004"	"22 years"	"22"	431
	"North Dakota"	"38"	"2004"	"2004"	"23 years"	"23"	471
	"North Dakota"	"38"	"2004"	"2004"	"24 years"	"24"	544
	"North Dakota"	"38"	"2004"	"2004"	"25 years"	"25"	546
	"North Dakota"	"38"	"2004"	"2004"	"26 years"	"26"	565
	"North Dakota"	"38"	"2004"	"2004"	"27 years"	"27"	538
	"North Dakota"	"38"	"2004"	"2004"	"28 years"	"28"	489
	"North Dakota"	"38"	"2004"	"2004"	"29 years"	"29"	474
	"North Dakota"	"38"	"2004"	"2004"	"30 years"	"30"	490
	"North Dakota"	"38"	"2004"	"2004"	"31 years"	"31"	407
	"North Dakota"	"38"	"2004"	"2004"	"32 years"	"32"	372
	"North Dakota"	"38"	"2004"	"2004"	"33 years"	"33"	309
	"North Dakota"	"38"	"2004"	"2004"	"34 years"	"34"	291
	"North Dakota"	"38"	"2004"	"2004"	"35 years"	"35"	209
	"North Dakota"	"38"	"2004"	"2004"	"36 years"	"36"	163
	"North Dakota"	"38"	"2004"	"2004"	"37 years"	"37"	143
	"North Dakota"	"38"	"2004"	"2004"	"38 years"	"38"	104
	"North Dakota"	"38"	"2004"	"2004"	"39 years"	"39"	80
	"North Dakota"	"38"	"2004"	"2004"	"40 years"	"40"	71
	"North Dakota"	"38"	"2004"	"2004"	"41 years"	"41"	35
	"North Dakota"	"38"	"2004"	"2004"	"42 years"	"42"	29
	"North Dakota"	"38"	"2004"	"2004"	"43 years"	"43"	13
	"North Dakota"	"38"	"2004"	"2004"	"44 years"	"44"	11
	"North Dakota"	"38"	"2005"	"2005"	"15 years"	"15"	14
	"North Dakota"	"38"	"2005"	"2005"	"16 years"	"16"	59
	"North Dakota"	"38"	"2005"	"2005"	"17 years"	"17"	103
	"North Dakota"	"38"	"2005"	"2005"	"18 years"	"18"	185
	"North Dakota"	"38"	"2005"	"2005"	"19 years"	"19"	300
	"North Dakota"	"38"	"2005"	"2005"	"20 years"	"20"	345
	"North Dakota"	"38"	"2005"	"2005"	"21 years"	"21"	404
	"North Dakota"	"38"	"2005"	"2005"	"22 years"	"22"	469
	"North Dakota"	"38"	"2005"	"2005"	"23 years"	"23"	527
	"North Dakota"	"38"	"2005"	"2005"	"24 years"	"24"	561
	"North Dakota"	"38"	"2005"	"2005"	"25 years"	"25"	561
	"North Dakota"	"38"	"2005"	"2005"	"26 years"	"26"	589
	"North Dakota"	"38"	"2005"	"2005"	"27 years"	"27"	556
	"North Dakota"	"38"	"2005"	"2005"	"28 years"	"28"	584
	"North Dakota"	"38"	"2005"	"2005"	"29 years"	"29"	445
	"North Dakota"	"38"	"2005"	"2005"	"30 years"	"30"	455
	"North Dakota"	"38"	"2005"	"2005"	"31 years"	"31"	411
	"North Dakota"	"38"	"2005"	"2005"	"32 years"	"32"	380
	"North Dakota"	"38"	"2005"	"2005"	"33 years"	"33"	298
	"North Dakota"	"38"	"2005"	"2005"	"34 years"	"34"	291
	"North Dakota"	"38"	"2005"	"2005"	"35 years"	"35"	248
	"North Dakota"	"38"	"2005"	"2005"	"36 years"	"36"	181
	"North Dakota"	"38"	"2005"	"2005"	"37 years"	"37"	128
	"North Dakota"	"38"	"2005"	"2005"	"38 years"	"38"	105
	"North Dakota"	"38"	"2005"	"2005"	"39 years"	"39"	60
	"North Dakota"	"38"	"2005"	"2005"	"40 years"	"40"	41
	"North Dakota"	"38"	"2005"	"2005"	"41 years"	"41"	41
	"North Dakota"	"38"	"2005"	"2005"	"42 years"	"42"	17
	"North Dakota"	"38"	"2005"	"2005"	"43 years"	"43"	13
	"North Dakota"	"38"	"2006"	"2006"	"15 years"	"15"	18
	"North Dakota"	"38"	"2006"	"2006"	"16 years"	"16"	57
	"North Dakota"	"38"	"2006"	"2006"	"17 years"	"17"	90
	"North Dakota"	"38"	"2006"	"2006"	"18 years"	"18"	201
	"North Dakota"	"38"	"2006"	"2006"	"19 years"	"19"	267
	"North Dakota"	"38"	"2006"	"2006"	"20 years"	"20"	397
	"North Dakota"	"38"	"2006"	"2006"	"21 years"	"21"	403
	"North Dakota"	"38"	"2006"	"2006"	"22 years"	"22"	475
	"North Dakota"	"38"	"2006"	"2006"	"23 years"	"23"	516
	"North Dakota"	"38"	"2006"	"2006"	"24 years"	"24"	525
	"North Dakota"	"38"	"2006"	"2006"	"25 years"	"25"	571
	"North Dakota"	"38"	"2006"	"2006"	"26 years"	"26"	659
	"North Dakota"	"38"	"2006"	"2006"	"27 years"	"27"	583
	"North Dakota"	"38"	"2006"	"2006"	"28 years"	"28"	588
	"North Dakota"	"38"	"2006"	"2006"	"29 years"	"29"	530
	"North Dakota"	"38"	"2006"	"2006"	"30 years"	"30"	469
	"North Dakota"	"38"	"2006"	"2006"	"31 years"	"31"	379
	"North Dakota"	"38"	"2006"	"2006"	"32 years"	"32"	373
	"North Dakota"	"38"	"2006"	"2006"	"33 years"	"33"	335
	"North Dakota"	"38"	"2006"	"2006"	"34 years"	"34"	253
	"North Dakota"	"38"	"2006"	"2006"	"35 years"	"35"	240
	"North Dakota"	"38"	"2006"	"2006"	"36 years"	"36"	198
	"North Dakota"	"38"	"2006"	"2006"	"37 years"	"37"	136
	"North Dakota"	"38"	"2006"	"2006"	"38 years"	"38"	105
	"North Dakota"	"38"	"2006"	"2006"	"39 years"	"39"	77
	"North Dakota"	"38"	"2006"	"2006"	"40 years"	"40"	57
	"North Dakota"	"38"	"2006"	"2006"	"41 years"	"41"	44
	"North Dakota"	"38"	"2006"	"2006"	"42 years"	"42"	24
	"North Dakota"	"38"	"2006"	"2006"	"43 years"	"43"	31
	"Ohio"	"39"	"2003"	"2003"	"Under 15 years"	"14"	224
	"Ohio"	"39"	"2003"	"2003"	"15 years"	"15"	663
	"Ohio"	"39"	"2003"	"2003"	"16 years"	"16"	1424
	"Ohio"	"39"	"2003"	"2003"	"17 years"	"17"	2708
	"Ohio"	"39"	"2003"	"2003"	"18 years"	"18"	4442
	"Ohio"	"39"	"2003"	"2003"	"19 years"	"19"	6322
	"Ohio"	"39"	"2003"	"2003"	"20 years"	"20"	7263
	"Ohio"	"39"	"2003"	"2003"	"21 years"	"21"	7675
	"Ohio"	"39"	"2003"	"2003"	"22 years"	"22"	8297
	"Ohio"	"39"	"2003"	"2003"	"23 years"	"23"	8238
	"Ohio"	"39"	"2003"	"2003"	"24 years"	"24"	8375
	"Ohio"	"39"	"2003"	"2003"	"25 years"	"25"	8188
	"Ohio"	"39"	"2003"	"2003"	"26 years"	"26"	8075
	"Ohio"	"39"	"2003"	"2003"	"27 years"	"27"	8039
	"Ohio"	"39"	"2003"	"2003"	"28 years"	"28"	8331
	"Ohio"	"39"	"2003"	"2003"	"29 years"	"29"	8059
	"Ohio"	"39"	"2003"	"2003"	"30 years"	"30"	7776
	"Ohio"	"39"	"2003"	"2003"	"31 years"	"31"	7815
	"Ohio"	"39"	"2003"	"2003"	"32 years"	"32"	7521
	"Ohio"	"39"	"2003"	"2003"	"33 years"	"33"	6507
	"Ohio"	"39"	"2003"	"2003"	"34 years"	"34"	5506
	"Ohio"	"39"	"2003"	"2003"	"35 years"	"35"	4493
	"Ohio"	"39"	"2003"	"2003"	"36 years"	"36"	3683
	"Ohio"	"39"	"2003"	"2003"	"37 years"	"37"	2949
	"Ohio"	"39"	"2003"	"2003"	"38 years"	"38"	2258
	"Ohio"	"39"	"2003"	"2003"	"39 years"	"39"	1705
	"Ohio"	"39"	"2003"	"2003"	"40 years"	"40"	1236
	"Ohio"	"39"	"2003"	"2003"	"41 years"	"41"	828
	"Ohio"	"39"	"2003"	"2003"	"42 years"	"42"	490
	"Ohio"	"39"	"2003"	"2003"	"43 years"	"43"	271
	"Ohio"	"39"	"2003"	"2003"	"44 years"	"44"	162
	"Ohio"	"39"	"2003"	"2003"	"45 years"	"45"	88
	"Ohio"	"39"	"2003"	"2003"	"46 years"	"46"	35
	"Ohio"	"39"	"2003"	"2003"	"48 years"	"48"	17
	"Ohio"	"39"	"2004"	"2004"	"Under 15 years"	"14"	244
	"Ohio"	"39"	"2004"	"2004"	"15 years"	"15"	651
	"Ohio"	"39"	"2004"	"2004"	"16 years"	"16"	1339
	"Ohio"	"39"	"2004"	"2004"	"17 years"	"17"	2587
	"Ohio"	"39"	"2004"	"2004"	"18 years"	"18"	4320
	"Ohio"	"39"	"2004"	"2004"	"19 years"	"19"	6394
	"Ohio"	"39"	"2004"	"2004"	"20 years"	"20"	7043
	"Ohio"	"39"	"2004"	"2004"	"21 years"	"21"	7515
	"Ohio"	"39"	"2004"	"2004"	"22 years"	"22"	8187
	"Ohio"	"39"	"2004"	"2004"	"23 years"	"23"	8184
	"Ohio"	"39"	"2004"	"2004"	"24 years"	"24"	8501
	"Ohio"	"39"	"2004"	"2004"	"25 years"	"25"	8503
	"Ohio"	"39"	"2004"	"2004"	"26 years"	"26"	8302
	"Ohio"	"39"	"2004"	"2004"	"27 years"	"27"	8366
	"Ohio"	"39"	"2004"	"2004"	"28 years"	"28"	8104
	"Ohio"	"39"	"2004"	"2004"	"29 years"	"29"	8169
	"Ohio"	"39"	"2004"	"2004"	"30 years"	"30"	7642
	"Ohio"	"39"	"2004"	"2004"	"31 years"	"31"	7253
	"Ohio"	"39"	"2004"	"2004"	"32 years"	"32"	6956
	"Ohio"	"39"	"2004"	"2004"	"33 years"	"33"	6582
	"Ohio"	"39"	"2004"	"2004"	"34 years"	"34"	5803
	"Ohio"	"39"	"2004"	"2004"	"35 years"	"35"	4610
	"Ohio"	"39"	"2004"	"2004"	"36 years"	"36"	3726
	"Ohio"	"39"	"2004"	"2004"	"37 years"	"37"	2960
	"Ohio"	"39"	"2004"	"2004"	"38 years"	"38"	2219
	"Ohio"	"39"	"2004"	"2004"	"39 years"	"39"	1666
	"Ohio"	"39"	"2004"	"2004"	"40 years"	"40"	1250
	"Ohio"	"39"	"2004"	"2004"	"41 years"	"41"	799
	"Ohio"	"39"	"2004"	"2004"	"42 years"	"42"	469
	"Ohio"	"39"	"2004"	"2004"	"43 years"	"43"	319
	"Ohio"	"39"	"2004"	"2004"	"44 years"	"44"	139
	"Ohio"	"39"	"2004"	"2004"	"45 years"	"45"	80
	"Ohio"	"39"	"2004"	"2004"	"46 years"	"46"	39
	"Ohio"	"39"	"2004"	"2004"	"47 years"	"47"	21
	"Ohio"	"39"	"2005"	"2005"	"Under 15 years"	"14"	235
	"Ohio"	"39"	"2005"	"2005"	"15 years"	"15"	641
	"Ohio"	"39"	"2005"	"2005"	"16 years"	"16"	1450
	"Ohio"	"39"	"2005"	"2005"	"17 years"	"17"	2622
	"Ohio"	"39"	"2005"	"2005"	"18 years"	"18"	4405
	"Ohio"	"39"	"2005"	"2005"	"19 years"	"19"	6372
	"Ohio"	"39"	"2005"	"2005"	"20 years"	"20"	7116
	"Ohio"	"39"	"2005"	"2005"	"21 years"	"21"	7548
	"Ohio"	"39"	"2005"	"2005"	"22 years"	"22"	7952
	"Ohio"	"39"	"2005"	"2005"	"23 years"	"23"	8041
	"Ohio"	"39"	"2005"	"2005"	"24 years"	"24"	8389
	"Ohio"	"39"	"2005"	"2005"	"25 years"	"25"	8493
	"Ohio"	"39"	"2005"	"2005"	"26 years"	"26"	8722
	"Ohio"	"39"	"2005"	"2005"	"27 years"	"27"	8458
	"Ohio"	"39"	"2005"	"2005"	"28 years"	"28"	8590
	"Ohio"	"39"	"2005"	"2005"	"29 years"	"29"	8031
	"Ohio"	"39"	"2005"	"2005"	"30 years"	"30"	7775
	"Ohio"	"39"	"2005"	"2005"	"31 years"	"31"	7081
	"Ohio"	"39"	"2005"	"2005"	"32 years"	"32"	6444
	"Ohio"	"39"	"2005"	"2005"	"33 years"	"33"	6034
	"Ohio"	"39"	"2005"	"2005"	"34 years"	"34"	5709
	"Ohio"	"39"	"2005"	"2005"	"35 years"	"35"	4691
	"Ohio"	"39"	"2005"	"2005"	"36 years"	"36"	3751
	"Ohio"	"39"	"2005"	"2005"	"37 years"	"37"	2766
	"Ohio"	"39"	"2005"	"2005"	"38 years"	"38"	2214
	"Ohio"	"39"	"2005"	"2005"	"39 years"	"39"	1668
	"Ohio"	"39"	"2005"	"2005"	"40 years"	"40"	1235
	"Ohio"	"39"	"2005"	"2005"	"41 years"	"41"	845
	"Ohio"	"39"	"2005"	"2005"	"42 years"	"42"	483
	"Ohio"	"39"	"2005"	"2005"	"43 years"	"43"	300
	"Ohio"	"39"	"2005"	"2005"	"44 years"	"44"	179
